1976,massachusetts,64.8
1977,massachusetts,64.5
1978,massachusetts,65.2
1979,massachusetts,66.0
1980,massachusetts,65.6
1981,massachusetts,66.2
1982,massachusetts,67.0
1983,massachusetts,66.6
1984,massachusetts,67.1
1985,massachusetts,67.6
1986,massachusetts,67.3
1987,massachusetts,67.2
1988,massachusetts,68.1
1989,massachusetts,68.8
1990,massachusetts,68.5
1991,massachusetts,67.9
1992,massachusetts,68.1
1993,massachusetts,67.8
1994,massachusetts,67.7
1995,massachusetts,68.0
1996,massachusetts,67.2
1997,massachusetts,68.3
1998,massachusetts,68.4
1999,massachusetts,68.9
2000,massachusetts,68.2
2001,massachusetts,68.0
2002,massachusetts,68.3
2003,massachusetts,68.2
2004,massachusetts,67.9
2005,massachusetts,66.8
2006,massachusetts,66.7
2007,massachusetts,67.1
2008,massachusetts,66.7
2009,massachusetts,66.8
2010,massachusetts,65.9
2011,massachusetts,66.1
2012,massachusetts,65.7
2013,massachusetts,65.3
2014,massachusetts,64.9
2015,massachusetts,65.6
2016,massachusetts,65.0
2017,massachusetts,65.5
2018,massachusetts,66.4
2019,massachusetts,67.4
2020,massachusetts,66.6
2021,massachusetts,65.1
2022,massachusetts,65.3
2023,massachusetts,65.0
2024,massachusetts,64.9
