1976,michigan,61.6
1977,michigan,62.1
1978,michigan,63.3
1979,michigan,64.4
1980,michigan,64.4
1981,michigan,63.4
1982,michigan,63.3
1983,michigan,63.5
1984,michigan,63.5
1985,michigan,64.2
1986,michigan,63.9
1987,michigan,64.7
1988,michigan,65.1
1989,michigan,65.7
1990,michigan,66.4
1991,michigan,65.3
1992,michigan,65.2
1993,michigan,65.2
1994,michigan,66.6
1995,michigan,66.4
1996,michigan,66.0
1997,michigan,66.7
1998,michigan,67.5
1999,michigan,67.9
2000,michigan,68.8
2001,michigan,68.6
2002,michigan,66.7
2003,michigan,65.6
2004,michigan,65.5
2005,michigan,65.6
2006,michigan,65.3
2007,michigan,64.7
2008,michigan,63.8
2009,michigan,62.7
2010,michigan,61.5
2011,michigan,60.3
2012,michigan,60.2
2013,michigan,60.4
2014,michigan,60.5
2015,michigan,60.3
2016,michigan,60.9
2017,michigan,61.3
2018,michigan,61.4
2019,michigan,61.8
2020,michigan,61.6
2021,michigan,59.2
2022,michigan,60.0
2023,michigan,61.1
2024,michigan,62.3
