1948,national,58.6
1949,national,58.7
1950,national,58.9
1951,national,59.1
1952,national,59.5
1953,national,59.5
1954,national,58.6
1955,national,58.6
1956,national,60.2
1957,national,59.5
1958,national,59.3
1959,national,59.3
1960,national,59.1
1961,national,59.6
1962,national,58.8
1963,national,58.6
1964,national,58.6
1965,national,58.6
1966,national,59.0
1967,national,59.5
1968,national,59.2
1969,national,59.6
1970,national,60.4
1971,national,60.4
1972,national,60.2
1973,national,60.0
1974,national,61.3
1975,national,61.4
1976,national,61.3
1977,national,61.6
1978,national,62.8
1979,national,63.6
1980,national,64.0
1981,national,63.9
1982,national,63.7
1983,national,63.9
1984,national,63.9
1985,national,64.7
1986,national,64.9
1987,national,65.4
1988,national,65.8
1989,national,66.5
1990,national,66.8
1991,national,66.2
1992,national,66.3
1993,national,66.2
1994,national,66.6
1995,national,66.8
1996,national,66.4
1997,national,67.0
1998,national,67.1
1999,national,67.2
2000,national,67.3
2001,national,67.2
2002,national,66.5
2003,national,66.4
2004,national,66.1
2005,national,65.8
2006,national,66.0
2007,national,66.4
2008,national,66.2
2009,national,65.7
2010,national,64.8
2011,national,64.2
2012,national,63.7
2013,national,63.7
2014,national,62.9
2015,national,62.9
2016,national,62.7
2017,national,62.8
2018,national,62.7
2019,national,63.1
2020,national,63.3
