1976,louisianna,60.5
1977,louisianna,60.0
1978,louisianna,61.1
1979,louisianna,61.0
1980,louisianna,62.2
1981,louisianna,63.1
1982,louisianna,61.8
1983,louisianna,62.8
1984,louisianna,62.4
1985,louisianna,62.1
1986,louisianna,61.7
1987,louisianna,61.5
1988,louisianna,61.4
1989,louisianna,61.8
1990,louisianna,63.3
1991,louisianna,62.5
1992,louisianna,61.8
1993,louisianna,62.4
1994,louisianna,61.9
1995,louisianna,63.2
1996,louisianna,62.3
1997,louisianna,63.5
1998,louisianna,63.4
1999,louisianna,63.4
2000,louisianna,63.5
2001,louisianna,63.4
2002,louisianna,62.3
2003,louisianna,62.1
2004,louisianna,62.2
2005,louisianna,61.8
2006,louisianna,62.1
2007,louisianna,62.8
2008,louisianna,61.6
2009,louisianna,62.1
2010,louisianna,61.5
2011,louisianna,61.5
2012,louisianna,60.7
2013,louisianna,60.9
2014,louisianna,59.4
2015,louisianna,57.7
2016,louisianna,57.8
2017,louisianna,58.7
2018,louisianna,58.6
2019,louisianna,58.4
2020,louisianna,58.6
2021,louisianna,56.6
2022,louisianna,57.7
2023,louisianna,57.3
2024,louisianna,56.9
