1976,hawaii,69.9
1977,hawaii,68.9
1978,hawaii,67.7
1979,hawaii,67.0
1980,hawaii,66.4
1981,hawaii,66.8
1982,hawaii,66.2
1983,hawaii,66.7
1984,hawaii,66.3
1985,hawaii,65.6
1986,hawaii,66.3
1987,hawaii,66.5
1988,hawaii,67.4
1989,hawaii,66.7
1990,hawaii,67.8
1991,hawaii,68.5
1992,hawaii,68.3
1993,hawaii,68.7
1994,hawaii,68.2
1995,hawaii,67.7
1996,hawaii,67.4
1997,hawaii,68.0
1998,hawaii,67.2
1999,hawaii,67.1
2000,hawaii,67.1
2001,hawaii,67.3
2002,hawaii,66.4
2003,hawaii,65.5
2004,hawaii,65.1
2005,hawaii,65.2
2006,hawaii,65.9
2007,hawaii,66.3
2008,hawaii,65.9
2009,hawaii,64.9
2010,hawaii,64.4
2011,hawaii,62.9
2012,hawaii,61.7
2013,hawaii,60.5
2014,hawaii,61.2
2015,hawaii,61.6
2016,hawaii,61.9
2017,hawaii,62.3
2018,hawaii,61.6
2019,hawaii,61.0
2020,hawaii,61.4
2021,hawaii,59.7
2022,hawaii,59.2
2023,hawaii,60.1
2024,hawaii,60.0
