1976,north carolina,66.5
1977,north carolina,66.0
1978,north carolina,67.3
1979,north carolina,67.2
1980,north carolina,66.8
1981,north carolina,66.4
1982,north carolina,66.8
1983,north carolina,65.6
1984,north carolina,66.4
1985,north carolina,66.3
1986,north carolina,67.2
1987,north carolina,67.8
1988,north carolina,68.2
1989,north carolina,68.5
1990,north carolina,68.1
1991,north carolina,68.2
1992,north carolina,68.2
1993,north carolina,67.8
1994,north carolina,67.0
1995,north carolina,67.3
1996,north carolina,67.3
1997,north carolina,68.2
1998,north carolina,67.2
1999,north carolina,66.8
2000,north carolina,67.2
2001,north carolina,67.9
2002,north carolina,67.4
2003,north carolina,67.0
2004,north carolina,66.9
2005,north carolina,66.2
2006,north carolina,66.0
2007,north carolina,66.4
2008,north carolina,65.4
2009,north carolina,66.0
2010,north carolina,64.3
2011,north carolina,62.9
2012,north carolina,62.8
2013,north carolina,63.0
2014,north carolina,61.1
2015,north carolina,61.1
2016,north carolina,61.2
2017,north carolina,61.2
2018,north carolina,61.1
2019,north carolina,61.4
2020,north carolina,61.4
2021,north carolina,58.9
2022,north carolina,61.2
2023,north carolina,61.0
2024,north carolina,60.7
